Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-33.787168","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","-6.358414","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","23.293874","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","5.280742","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","2.159271","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-11.814857","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","23.027291","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","21.968186","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","-18.233159","E","Estimated value",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-12.333316","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","3.57707","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-1.081579","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-23.092125","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","3.419436","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","4.175943","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","8.290681","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-2.363401","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-4.424977","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","20.112586","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-4.024905","X","Figure from international organizations",""
"MK","Macro Indicators","674","San Marino","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","8.217537","E","Estimated value",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-12.076955","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","11.741172","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-2.752528","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-15.737156","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.614265","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","8.567672","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","14.625901","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","1.725055","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","3.576179","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","18.227468","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","0.763114","X","Figure from international organizations",""
"MK","Macro Indicators","688","Serbia","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","17.858311","E","Estimated value",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-5.173547","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","4.520763","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","2.421484","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-12.277123","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","1.155119","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","6.405857","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","10.964936","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.401595","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","0.964701","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","11.097943","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-2.759081","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","14.529818","E","Estimated value",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-9.581245","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","3.910307","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","3.158529","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-13.700016","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","3.820268","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","8.612164","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","11.502131","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","0.385345","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-1.199058","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","15.069779","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-2.992486","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","11.696758","E","Estimated value",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-10.41041","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","2.292205","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","1.092213","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-12.724116","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","3.097959","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","6.532538","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","8.258729","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-1.926047","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-8.33318","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","13.106877","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-2.059778","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","8.643818","E","Estimated value",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-3.764259","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","6.218842","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-0.831196","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-13.207043","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.088855","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","4.91881","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","2.668414","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-3.884353","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","2.467718","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","16.938136","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-7.585623","X","Figure from international organizations",""
"MK","Macro Indicators","752","Sweden","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","1.672211","E","Estimated value",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-4.116273","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","2.886674","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","2.874804","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-4.462208","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","-0.896494","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","1.061988","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","4.368217","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.585448","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","2.866756","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","9.623913","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","0.61688","X","Figure from international organizations",""
"MK","Macro Indicators","756","Switzerland","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","9.826898","E","Estimated value",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","7.734902","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","4.283411","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-27.170498","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-31.813984","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.553966","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","20.067977","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","16.772681","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","17.565717","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","1.777112","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","27.549971","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-19.654569","X","Figure from international organizations",""
"MK","Macro Indicators","804","Ukraine","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","9.18426","E","Estimated value",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","1.624889","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","2.872596","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","10.049172","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-4.463626","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","-8.156142","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","-0.333141","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","7.133646","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.694212","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-5.386835","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","16.446678","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-1.669055","X","Figure from international organizations",""
"MK","Macro Indicators","826","United Kingdom of Great Britain and Northern Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","5.64749","E","Estimated value",""
